"business_product_id";"information_group";"discriminator";"sub_type";"changed_time";"deleted";"name";"street";"house_number";"box_number";"postal_code";"city_name";"main_city_name";"distance";"promotional_region";"x";"y";"accessibility_label";"phone1";"phone2";"phone3";"email";"website";"facebook";"twitter";"flickr";"instagram";"accessibility_description";"deaf_desc";"auditive_desc";"mental_desc";"blind_desc";"visual_desc";"autism_desc";"deaf";"auditive";"mental";"motor";"blind";"visual";"autism";"entrance";"route_and_levels";"common_toilet";"extra_facilities";"imagesurlmain";"imagesurl"
"276811";"ROUTE";"LOOP";"HIKING_LOOP";"2025-02-22 15:54:04";"0";"Toegankelijke wandelroute Heerlijk Hoeleden";"Kerkplein ";"";"";"3471";"Hoeleden";"Kortenaken";"";"hageland";"193556.1603487606";"173208.2950314097";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/wandelen/heerlijk-hoeledenwandeling/index.html";"";"";"";"";"De Heerlijk Hoeleden route van 3 km leidt je van aan de Sint-Amandskerk op het Kerkplein van Hoeleden, tussen de landerijen naar de vallei van de Grote Gete. De rijke bodem legt de basis voor uitgestrekte landbouwpercelen en fruitteelt. In de vallei van de Grote Gete maken deze plaats voor uitgestrekte weiden, omrand met populieren.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276810";"ROUTE";"LOOP";"HIKING_LOOP";"2025-06-28 20:27:10";"0";"Toegankelijke wandelroute Landelijk Linter";"Grote Steenweg";"66";"";"3350";"Neerlinter";"Linter";"";"hageland";"195684";"171611.81";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/wandelen/landelijk-linterwandeling/index.html";"";"";"";"";"Dit is een wandelroute van 3 km die start aan Brasserie-Restaurant La Campania in Linter. Als één van Brabants oudste Heerlijkheden (als heerlijkheid vermeld in 1146) werd Neerlinter niet gespaard van oorlogen en epidemieën. In 1914 werden er 76 woningen vernield door de Duitse bezetter. Het kasteel van Neerlinter werd verschillende keren verwoest. Dit landschap ademt nog heerlijkheid, rijkdom en rust. De landerijen liggen languit langs de Grote Gete. Zelfs de Ijzerenweg werd stil, staal en stoom maakten plaats voor felle fietsers, bloesemende haagkanten, en hier en daar hopelijk een salamander. Op je wandeling kom je ook langs het station van Neerlinter. Het werd in gebruik genomen in 1894 op de lijn Tienen - Diest. Wat verder zie je de nieuwe Salamanderhut bij de Grote Gete, een plaats waar natuur, recreatie en ontdekking hand in hand gaan.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276812";"ROUTE";"LOOP";"HIKING_LOOP";"2025-02-22 15:54:05";"0";"Toegankelijke wandelroute: Waranderoute Rummen";"Ketelstraat ";"54";"";"3454";"Rummen";"Geetbets";"";"hageland";"205671.5878021776";"176305.6108419644";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/wandelen/waranderoute-rummen/";"";"";"";"";"Deze wandelroute van 3,4 km is toegankelijk voor rolstoelgebruikers en vertrekt van aan de Sporthal De Warande in Rummen.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"402641";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 15:30:23";"0";"Toegankelijke wandelroutes in Vlaams-Brabant";"PROVINCIEPLEIN";"1";"";"3010";"Kessel-Lo";"Leuven";"";"kunststadLeuven";"174494.6572929922";"174119.6155531285";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/thema/iedereen-toerist/motorische-beperking/wandelen";"";"";"";"";"Toerisme Vlaams-Brabant ontwikkelde toegankelijke wandelroutes doorheen de provincie. Er zijn wandelingen met verschillende afstanden die variëren tussen 2,7 km en 11,3 km. Meer info over de wandelingen kan je vinden op de website.";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";""
"314526";"ROUTE";"LOOP";"";"2025-03-06 15:05:39";"0";"Toegankelijkheidspad Alden Biesen ";"Kasteelstraat";"6";"";"3740";"Bilzen";"Bilzen-Hoeselt";"";"haspengouw";"231202.61";"170793.7";"";"+32 89 51 93 61";"";"";"toerisme@bilzen.be";"http://www.alden-biesen.be";"";"";"";"";"In Alden Biesen werd een toegankelijkheidspad aangelegd tussen de boomgaarden. Zo kunnen minder mobiele mensen ook met een rolstoel of buggy genieten van de mooie natuur rond het kasteel. Je vindt er ook een picknickplaats. Ook in de Engelse tuin werd een toegankelijkheidspad aangelegd. In de onmiddellijke omgeving van Alden Biesen is er een wandeling van 4 km (bewegwijzerd met een groene rechthoek) die geschikt is voor minder mobiele personen en kinderwagens.";"";"";"";"Er is ook een maquette vlakbij het onthaalpunt waarop je de hele site kan voelen. Zo krijg je een mooi totaalbeeld van dit imposante domein.";"";"";"0";"0";"0";"1";"1";"0";"0";"";"";"Een geleid bezoek aan Alden Biesen is ook mogelijk voor rolstoelgebruikers. De gids past de route aan en voor een bezoek aan het kasteel kan je gebruik maken van de lift op de erekoer. Hier en daar kan je wel wat hulp gebruiken.";"";"";""
"276759";"ROUTE";"LOOP";"HIKING_LOOP";"2017-03-14 17:49:56";"1";"Use-It (rolstoelplan)";"Ravensteingalerij";"25";"";"1000";"Brussel";"Brussel";"";"kunststadBrussel";"150476.5";"171609.33";"";"";"";"";"info@vfg.be";"http://www.rolstoelplanbrussel.be";"";"";"";"";"Brussel heeft geen rolstoelvriendelijk imago, maar daar heeft de jongerendienst Use-It in samenwerking met VFG iets op gevonden. Ze ontwierpen een gratis stadsplan van Brussel, specifiek op maat van jonge rolstoelers. Dat „op maat’’ mag je letterlijk nemen: het plannetje is gemaakt op schootformaat, zodat je je handen vrij houdt om te rijden. Volgens het beproefde recept van deze dienst mag je een pak ongezouten insider-tips verwachten van rolstoelers uit Brussel die weten wat jongeren interesseert. Alvast één gouden tip: voorzie een extra zitkussen om de kasseien te trotseren!
Om het plannetje te bestellen mail je naar info@vfg.be.";"";"";"";"";"";"";"0";"";"0";"1";"0";"";"";"";"";"";"";"";""
"393147";"ROUTE";"LOOP";"CYCLING_LOOP";"2025-06-28 20:31:02";"0";"Vinneronde";"OSSENWEGSTRAAT";"";"";"3440";"Zoutleeuw";"Zoutleeuw";"";"hageland";"202790.9397251969";"169700.043668448";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/fietsen/fietsproducten/vinneronde-fietsroute/index.html";"";"";"";"";"Deze route leidt je langs valleien en boomgaarden die kenmerkend zijn voor de streek. De kers op de taart is het centrum van Zoutleeuw, het kunstschrijn van Vlaams-Brabant.
Vertrek aan het Provinciedomein Het Vinne in Zoutleeuw.
Laat je verleiden om in Bistro Het Vinne van seizoensgebonden streekgerechten te proeven, begeleid door een heerlijk streekbier. 
Op de website vind je alle informatie, een kaartje en de gpx van de route.
Wil je graag een aangepaste fiets huren? Dat kan in Provinciedomein Het Vinne. Ze verhuren er damesfietsen (ook elektrische), kinderfietsen, tandems alsook een driewieler junior, een driewieler groot, een elektrische rolstoelfiets en een elektrische duofiets. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"276806";"ROUTE";"LOOP";"CYCLING_LOOP";"2020-06-02 15:20:36";"1";"Vinneronde fietsroute";"Ossenwegstraat";"70";"";"3440";"Zoutleeuw";"Zoutleeuw";"";"hageland";"203214.86";"170420.19";"";"+32 11 78 18 19";"";"";"provinciedomein.zoutleeuw@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/fietsen/fietsproducten/vinneronde-fietsroute/index.html";"";"";"";"";"Deze route leidt je langs valleien en boomgaarden die kenmerkend zijn voor de streek. De kers op de taart is het centrum van Zoutleeuw, het kunstschrijn van Vlaams-Brabant. De route vertrekt vanop het Provinciedomein Het Vinne en is 16,3 km lang (uitbreidbaar tot 20,4 km).
Je kan aangepaste fietsen (lage zitfietsen met drie wielen en rugsteun, een rolstoelfiets met motor, tandems en duofiets met motor,…) huren. De fietsen kan je best vooraf reserveren.";"";"";"";"";"";"";"0";"0";"1";"1";"1";"1";"0";"";"";"";"";"";""
"380383";"ROUTE";"LOOP";"";"2025-03-07 01:11:32";"0";"Vlinderpad";"Putsesteenweg ";"129-131";"";"2920";"Kalmthout";"Kalmthout";"";"antwerpseKempen";"155621.1901471926";"229564.5327565772";"";"+32 3 620 18 30 ";"";"";"devroente.omgeving@vlaanderen.be";"omgeving.vlaanderen.be/de-vroente";"";"";"";"";"Het Vlinderpad in de Kalmthoutse Heide is een educatief wandelpad aangepast voor blinden en slechtzienden ontwikkeld door De Vroente, Duurzaam Educatiepunt. Je start aan de Vroente, Putsesteenweg 129 te Kalmthout of aan het station van Heide.  Met de gratis app ‘vlinderpad’ worden blinden en slechtzienden doorheen de route met 7 info – en belevingspunten geleid. Meer info vind je via deze link: omgeving.vlaanderen.be/nl/wandelpad-vlinder-%E2%80%93-aangepast-voor-blinden-en-slechtzienden.";"";"";"";"";"";"";"0";"0";"0";"0";"1";"1";"0";"";"";"";"";"";""
"276709";"ROUTE";"LOOP";"HIKING_LOOP";"2024-05-02 07:41:02";"0";"Vlinderwandeling Kattenbos + Stadswandeling in Lommel + museumbezoek GlazenHuis";"ZANDSTRAAT";"";"";"3920";"Lommel";"Lommel";"";"limburgseKempen";"215461.0777926482";"210490.5235089855";"";"+32 11 39 96 00";"";"";"info@toerismelommel.be";"http://www.toerismelommel.be";"";"";"";"";"Vlinderwandeling Kattenbos: Een betoverende wandeling met speel- en belevingselementen van kunstenaar Will Beckers telkens vergezeld van een educatieve toelichting en opdrachtjes op kindermaat. Start deze groene lus aan de Zandstraat. Parkeren kan op de ruime parking, met parkeerplaatsen voor personen met een handicap. Hier starten nog twee andere bewegwijzerde boswandelingen; de oranje lus van 6,5 km (+/- 1u45) en de rode los van 9,4 km (+/- 2u30). Iets verderop, op het Kattenrijt, vind je de Leyssensmolen. Een oude korenmolen die werd gebruikt om graan te maken voor boeren uit de streek. De weg er naartoe is eveneens rolstoelvriendelijke. De wandelkaart Kattenbos koop je voor € 2,50 bij Toerisme Lommel of online via de webshop van Toerisme Lommel.

Stadswandeling in Lommel: Ontdek alle hoogtepunten van Lommel centrum tijdens een historische stadswandeling. Je kan de begeleidende tekst gratis afhalen in het toeristisch kantoor en op eigen houtje wandelen of met een gids (te reserveren via groepen.toerisme@toerismelommel.be). Parkeren kan op de ruime parking (ingang via Adelberpark), met parkeerplaatsen voor personen met een handicap en oplaadpalen voor elektrische wagens (ingang via Lepelstraat). Wandel vanaf de parking naar Dorp via voetgangersweg De Vryheyt. Start aan Toerisme Lommel, Dorp 14, 3920 Lommel.

Museumbezoek GlazenHuis: Eindig je wandeling met een bezoek aan museum GlazenHuis, letterlijk en figuurlijk hét warmste plekje van Lommel. Hier brandt de glasoven continu aan meer dan 1100 graden en gloeit het van de creativiteit. Met een MuseumPass heb je gratis toegang.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276690";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 17:32:54";"0";"Wandelen in Retie (Gemeentebestuur Retie)";"Markt";"1";"";"2470";"Retie";"Retie";"";"antwerpseKempen";"200038.8371191778";"217721.7232896155";"";"+32 14 38 92 30";"";"";"toerisme@retie.be";"www.retie.be/wandelen";"";"";"";"";"De dorpswandeling is een themawandeling geschikt voor rolstoelgebruikers: www.retie.be/dorpswandeling.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276528";"ROUTE";"LOOP";"HIKING_LOOP";"2024-04-18 14:01:03";"0";"Wandelen met Wielen Lichtaart";"Markt";"42";"";"2460";"Kasterlee";"Kasterlee";"";"antwerpseKempen";"191848.76";"214749.78";"";"+32 14 84 85 19";"";"";"toerisme@kasterlee.be";"http://www.visitkasterlee.be";"";"";"";"";"Kasterlee wil voor iedereen een toegankelijke (wandel)gemeente zijn. Daarom werd in Lichtaart een rolstoelpad ontwikkeld. Het verharde wandelpad loopt door het bosrijke gebied en over het glooiende landschap van de Witte Bergen en de Hoge Berg van Lichtaart. Je kan kiezen voor de volledige lus van 4,7 km of voor een verkorte lus van 2,7 km. Vraag je brochure gratis aan via www.visitkasterlee.be of via +32 14 84 85 19.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"399108";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 09:53:02";"0";"Wandelen met Wielen Pelt";"JEUGDLAAN";"2";"";"3900";"Pelt";"Pelt";"";"limburgseKempen";"223992.9926667233";"211802.159955319";"";"+32 11 94 94 90";"";"";"vrijetijd@gemeentepelt.be";"https://www.gemeentepelt.be/belevingspad-wandelen-met-wielen";"";"";"";"";"Een volledig verharde route (2 km) met onderweg belevingselementen op maat. Het startpunt is gelegen aan de MS-kliniek waar rolstoelvriendelijk sanitair bezocht kan worden.
De route is ook raadpleegbaar via: https://www.wandeleninlimburg.be/nl/wandelroutes/3377796/.";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";""
"405072";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 11:52:53";"0";"Wandelen op Wielen in De Panne";"ZEELAAN";"21";"";"8660";"De Panne";"De Panne";"";"kust";"25339.23864885683";"199974.8898518356";"";"0032 58 42 18 18";"";"";"visit@depanne.be";"https://www.depanne.be/nl/praktisch/grenzeloos-de-panne/wandelen-op-wielen";"";"";"";"";"Ontdek het wandelpad ‘Wandelen op wielen’. De route gidst je zo’n 4 km door het Calmeynbos, de ondergrond is vaak onverhard, maar geschikt voor rolstoelen en kinderwagens. Je start aan het Provinciaal bezoekerscentrum Duinpanne in de Olmendreef.
Daar is een ruime parking, met meerdere parkeerplaatsen voor mensen met een beperking. Je vindt borden naar de start van het pad en ook verder doorheen het parcours. Een handig plan vind je op www.depanne.be/nl/praktisch/grenzeloos-de-panne/wandelen-op-wielen.";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";""
"276713";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-06 20:52:02";"0";"Wandeling De Drie Beken";"Kerkstraat";"220";"";"9150";"Kruibeke";"Beveren-Kruibeke-Zwijndrecht";"";"waasland";"142831.21";"205648.01";"";"+32 495 200 512";"";"";"timmerman.r@skynet.be";"www.natuurpuntwaasland.be > Natuurgebieden > Drie Beken";"";"";"";"";"Het routeplan van de wandeling is te bekomen in het toeristisch infokantoor : Nederstraat 2, 9150 Rupelmonde en via toerisme@kruibeke.be. De 4,2 km lange wandeling van ""het gebied van De Drie Beken"" werd uitgestippeld als ode aan dit prachtige Wase coulissenlandschap met zijn typisch bolle akkers, bloem- en kruidenrijke wegbermen, kleine landschapselementen en hoekpoelen. Het gebied wordt doorsneden door de sterk meanderende Barbierbeek met twee bijrivieren : de Groendambeek en de Kleine Pismolenbeek. De wandeling volgt onder andere het laarzenpad op de rechteroever, langsheen de kronkelende Barbierbeek. Op de linkeroever is er een bufferstrook aangelegd die begraasd wordt door schapen. Het laarzenpad en de bufferstrook werden aangelegd door de provincie Oost-Vlaanderen om de Barbierbeek als meanderende waterloop te beschermen.Onze aandacht gaat ook naar de historische hoeve, het Geelhof. De perceelsgrenzen in het gebied bleven eeuwenlang onveranderd zoals uitgetekend op de Ferrariskaarten van 1773.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276686";"ROUTE";"LOOP";"HIKING_LOOP";"2025-06-28 20:33:07";"0";"wandelingen en gidsbeurten - VVV Lo-Reninge";"Markt ";"17A";"";"8647";"Lo-Reninge";"Lo-Reninge";"";"westhoek";"36312.30269538629";"186695.8201730987";"";"+32 58 28 91 66";"";"";"info@lauka.be";"www.lo-reninge.be/visit";"";"";"";"";"VVV Lo-Reninge organiseert verschillende gidsbeurten die rolstoeltoegankelijk zijn.:
• De stadswandeling in Lo
• Torens spreken in Lo
• Reninge in een notedop
• Feniks, wederopbouw in de Westhoek (Lo, Reninge, Noordschote of Pollinkhove)
• Vrouwen histories
• Gidsbeurt bij bezoek aan bezoekerscentrum Jules Destrooper
Muzikale wandeling met
• Reginald en Romuald
• Wim en Trui Chielens
• Vergeten gerstenat
Deze gidsbeurten en wandelingen worden telkens op maat en in samenspraak met de groep georganiseerd.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276707";"ROUTE";"LOOP";"HIKING_LOOP";"2025-03-07 01:18:45";"0";"Wandelingen in en rond Lier";"Grote Markt";"58";"";"2500";"Lier";"Lier";"";"antwerpseKempen";"164120.02";"202331.58";"";"+32 3 800 05 55";"";"";"info@visitlier.be";"http://www.visitlier.be";"";"";"";"";"Het Havenpad (3,3 km), het Nazarethpad (6,9 km) en Pallieter-Polderpad (5 km) zijn natuurwandelingen die toegankelijk zijn voor rolstoelgebruikers met hulp. Het Timmermanspad (5,2 km) toont historische bezienswaardigheden. In het Begijnhof maken de oude kasseien de doorgang moeilijk maar 3 toegangspoorten geven een inkijk als alternatief. De  bewegwijzering zijn 6-hoekige witte bordjes met een kleurpijl. Aan elk startpunt staat een overzichtelijk plan van de route.
De kasseien in het begijnhof maken het voor rolstoelgebruikers minder makkelijk. Maar als alternatief hebben ze een inkijk vanaf elk van de zes toegangspoorten. Werkzaamheden om gedeelten van het begijnhof rolstoelvriendelijker te maken staan gepland voor de nabije toekomst.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"407627";"ROUTE";"LOOP";"HIKING_LOOP";"2025-04-16 08:22:01";"0";"Wandelnetwerk Ieperboog Zuid";"";"";"";"8900";"Ieper";"Ieper";"";"westhoek";"";"";"";"+32 50 30 55 00";"";"";"info@westtoer.be";"https://www.visitwestvlaanderen.be/nl/wandelen/wandelnetwerk-ieperboog-zuid";"";"";"";"";"Wie eenmaal geproefd heeft van de landschappelijke en cultuurhistorische rijkdom van het bosrijke gebied ten zuiden van Ieper, krijgt er nooit genoeg van. Provinciedomein Palingbeek, de Verdronken Weiden en Zillebekevijver vormen de basis van het netwerk. Ga op ontdekking en stap door de glooiende landschappen, de weiden, hagen, knotboomrijen, poelen, kleine bosjes, mooie hoeves en de typische dorpen van onze charmante Westhoek.";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"Bij de uitbreiding en herwerking van het wandelnetwerk besteedde Westtoer extra aandacht aan de toegankelijkheid van de paden. Verschillende lussen op het wandelnetwerk werden gescreend op mogelijke hindernissen voor minder mobiele personen. Er wordt werk gemaakt om de groene gordel rond Ieper en het vestinglandschap integraal toegankelijk te maken. Zo kan binnenkort echt iedereen op pad op wandelnetwerk Ieperboog Zuid!";"";"";""
"380384";"ROUTE";"LOOP";"";"2025-03-06 16:58:43";"0";"Wielenweg";"Torenstraat ";"";"";"3900";"Overpelt";"Pelt";"";"limburgseKempen";"227261.6704558845";"210168.5503872354";"";"+32 11 78 52 59";"";"";"info@rllk.be";"https://www.wandeleninlimburg.be/nl/routes/104378028/?lon=5.47405318929475&lat=51.197072693302005&z=16";"";"";"";"";"Deze route van 1,9 km in het Kolisbos is een rolstoeltoegankelijke route met meerdere belevingselementen. Belangrijk om weten is dat er geen rolstoelvriendelijke toiletten in de omgeving zijn.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276708";"ROUTE";"LOOP";"HIKING_LOOP";"2022-06-08 07:46:05";"0";"Winterwandelingen (Toerisme Kasterlee)";"Markt";"42";"";"2460";"Kasterlee";"Kasterlee";"";"antwerpseKempen";"191985.843228028";"214672.7149690166";"";"+32 486 20 54 19";"";"";"info@vvvkasterlee.be";"http://www.wandelgemeente.be";"";"";"";"";"De Joëlette is een draagbare rolstoel die toelaat om - met behulp van 2 sterke dragers - ook moeilijk berijdbaar terrein te betreden. Dat betekent dat de Joëlette ook bruikbaar is voor natuurwandelingen en bergtochten.

Heel het jaar door kan je bij de organisatie IE uit Kasterlee een Joëlette huren. IE beschikt over 4 exemplaren en op aanvraag zijn er vrijwilligers om de wandeling te begeleiden.

In Kasterlee vinden ook van november tot en met april elke zondag winterwandelingen plaats, telkens vertrekkend vanuit een andere horecazaak. Voor elk van deze tochten kan een Joëlette gehuurd worden.

Meer informatie over prijzen en verhuur van Joëlettes: www.ievzw.be/joelette.";"";"";"";"";"";"";"0";"0";"0";"1";"0";"0";"0";"";"";"";"";"";""
"276717";"ROUTE";"LOOP";"HIKING_LOOP";"2025-02-22 15:54:03";"0";"Zevenbronnenwandeling in Landen";"Wezerenstraat ";"";"";"3401";"Waasmont";"Landen";"";"hageland";"200426.663222437";"159081.1836509751";"";"+32 16 26 76 20";"";"";"toerisme@vlaamsbrabant.be";"https://www.toerismevlaamsbrabant.be/producten/wandelen/toegankelijke-zevenbronnenwandeling/index.html";"";"";"";"";"In Landen werd de Zevenbronnenwandeling voor een deel toegankelijk gemaakt voor personen met een beperking. De wandeling leidt je doorheen de vallei van de Grote Gete en het overgangsgebied tussen het Hageland en Haspengouw. Geniet van het prachtig zicht op de uitgestrekte weilanden en akkers. Verpoos aan de Heilige Kruiskapel waar de boeren kwamen bidden om de ziekte van het vee ""af te binden"". Vertrek aan Coppejanshoeve, kruispunt Wezerenstraat-Walholstraat, 3401 Walshoutem. ";"";"";"";"";"";"";"0";"0";"1";"1";"0";"0";"0";"";"";"";"";"";""
